Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms),Source,WoRMS ID,WoRMS Taxa
3/3/1874,157,157,summary,Actiniaria,Haliomma,antarcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Carposphæra,nobilis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Actinomma,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Pityomma,piniferum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Cromyomma,perspicuum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Styptosphæra,spongiacea,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Rhizosphæra,trigonacantha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongoplegma,antarcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongodictyon,antarcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Amphisphæra,neptunus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Cromyocarpus,quadrifarius,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Stauracontium,antarcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Cromyatractus,tetraphractus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongurus,cylindricus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongocore,cincta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Discoidea,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Porodiscus,flustrella,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Ommatodiscus,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Stylodictya,multispina,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Rhopalastrum,irregulare,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Euchitonia,muelleri,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongodiscus,resurgens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongopyle,osculosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Stylotrochus,antarcticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spongotrochus,murrayi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Spyroidea,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Tripospyris,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dictyospyris,tetrastoma,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dictyospyris,enneastoma,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Androspyris,aptenodytes,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Botryocella,borealis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Botryopyle,cribrosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Botryocyrtis,quinaria,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Botryocampe,inflata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Cyrtocalpis,ovulum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Cornutella,clathrata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Cornutanna,orthoconus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Halicapsa,hystrix,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dictyocephalus,antarcticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dicolocapsa,megacephala,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dictyophimus,antarcticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Theocorys,plutonis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Lithostrobus,bicornis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Theocalyptra,cornuta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Lithomitra,lineata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Eucyrtidium,chrysalidium,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Aulactinium,actinosphærium,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Sagenoscena,penicillata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Aulastrum,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Aulodictyum,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Challengeria,naresii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Conchasma,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Stypolarcus,spongiosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Larcospira,oliva,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Acantharia,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Nassellaria,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Plectoidea,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Hexaplagia,antarctica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Thalassiothrix,longissima,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Synedra,thalassiothrix,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Chætoceros,remotum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,C.,janischianum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Corethron,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dactyliosolen,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Trachysphenia,australis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Fragilaria,antarctica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Echinoderms,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Foraminifera,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Reophax,nodulosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Fragilaria,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Terebraria,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Fragilaria,oceanica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Navicula,aspera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Triceratium,arcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Rhizosolenia,setigera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Chatoceros,decipiens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,decrescens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,subtilis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Pleurosigma,antarcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Trachysphenia,australis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Amphiprora,antarctica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Fragilaria,antarctica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Rhizosolenia,inermis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Dactyliosolen,antarcticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Chætoceros,remotum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Chætoceros,janischianum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Synedra,lanceolata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Diatoma,rhombicum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Corethron,criophilum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Ms.,murrayanum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Actiniscus,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,cycloteres,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Actinocyclus,oliveranus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Pinnularia,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Triceratium,arcticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Pleurosigma,directum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Actinocyclus,oliveranus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Thalassiothrix,longissima,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,margaritaceus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Synedra,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,thalassiothrix,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Synedra,lanceolata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Trachysphenia,australis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Fragilaria,antarctica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Fragilaria,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Terebraria,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Diatoma,rhombicum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Nitzschia,constricta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Rhizosolenia,styliformis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Corethron,criophilum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Biddulphia,weissflagii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Hemiaulus,antarcticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Eucampia,curvatulus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Asteromphalus,hookerii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Ms.,brookei,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Hyalodiscus,radiatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Hemidiscus,cunei,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,denarius,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Coscinodiscus,oculus-iridis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Grunow,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,C.,antarcticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Melosira,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Brunia,mirabilis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Acantharia,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
3/3/1874,157,157,summary,Actiniaria,Acantharia,spinosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:741560,Cnidaria
